Payment Amount,Budget Period,Agency,Payee
53958.13,2020,Department of Human Services,MILL CITY PROPERTIES LLC
4026.7,2020,Department of Human Services,MILLE LACS ACADEMY
1945094.32,2020,Department of Human Services,MILLE LACS BAND OJIBWE
4608628.27,2020,Department of Human Services,MILLE LACS BAND OJIBWE       A
219192.76,2020,Department of Human Services,MILLE LACS BAND OJIBWE       B
3268215.34,2020,Department of Human Services,MILLE LACS BAND OJIBWE S
1697264.36,2020,Department of Human Services,MILLE LACS CO AREA DAC INC
5844406,2020,Department of Human Services,MILLE LACS COUNTY            T
3834.66,2020,Department of Human Services,MILLE LACS ENERGY COOP
4424001.33,2020,Department of Human Services,MILLE LACS FAMILY CLINIC
1182954.32,2020,Department of Human Services,MILLENIUM LABORATORIES LLC
359730.81,2020,Department of Human Services,MILLENNIUM CENTER FOR
977.32,2020,Department of Human Services,MILLENNIUM HOMES LLC
2083.6,2020,Department of Human Services,MILLER JAMES D DDS
4000,2020,Department of Human Services,MILLER KAMARA GEORGIA
1155.38,2020,Department of Human Services,MILLER RILEY CONST LLC
1433900,2020,Department of Human Services,MILLIMAN INC
331140.25,2020,Department of Human Services,MILLINEUM HEALTH SERVICES INC
87394.62,2020,Department of Human Services,MILLS MANOR INC
8942.06,2020,Department of Human Services,MILLSTREAM COMMONS LLC
37650.14,2020,Department of Human Services,MILS HOME HEALTH CARE AGENCY
1247.48,2020,Department of Human Services,MIND BODY SPIRIT CENTER
3185.73,2020,Department of Human Services,MINDFUL FAMILIES
3297.14,2020,Department of Human Services,MINDFUL WAY COUNSELING LLC
2904.27,2020,Department of Human Services,MINERS INC
261537.76,2020,Department of Human Services,MINIMED DISTRIBUTION CORP
67712.04,2020,Department of Human Services,MINN ADULT DAY CENTER LLC
456666.82,2020,Department of Human Services,MINN ASSOC FOR CHILDRENS
78000,2020,Department of Human Services,MINN ASSOC FOR THE EDU OF YOUNG CHILDREN
100,2020,Department of Human Services,MINN ASSOC OF DEAF CITIZENS
20350,2020,Department of Human Services,MINN ASSOC RESOURCE RECOVERY &
19764.83,2020,Department of Human Services,MINN BIRTH CENTER INC
234893.37,2020,Department of Human Services,MINN CARE HOME HEALTH
11025.27,2020,Department of Human Services,MINN CENTER FOR OBESITY
53115.22,2020,Department of Human Services,MINN CENTER FOR PSYCHOLOGY
160871.38,2020,Department of Human Services,MINN CERTIFICATION BOARD INC
300,2020,Department of Human Services,MINN CHAPTER INTL ASSOC OF
27470,2020,Department of Human Services,MINN COALITION HOMELESS
970,2020,Department of Human Services,MINN COUNCIL NONPROFITS
5680,2020,Department of Human Services,MINN COUNTY ATTORNEYS ASSOC
21770,2020,Department of Human Services,MINN DEAF BLIND ASSOC
9000,2020,Department of Human Services,MINN ENGAGEMENT ON SHELTER & HOUSING
677912.06,2020,Department of Human Services,MINN EPILEPSY GROUP PA
75162.23,2020,Department of Human Services,MINN EYE CONSULTANTS PA      B
375,2020,Department of Human Services,MINN FINANCIAL WORKERS & CASE AIDE ASSOC
1875,2020,Department of Human Services,MINN FRAUD INVESTIGATORS ASSOC
63862.93,2020,Department of Human Services,MINN HEARING AID PROFESSIONALS
1664726.25,2020,Department of Human Services,MINN IND LIVING SERVICES
92658.83,2020,Department of Human Services,MINN INDIAN PRIMARY
1573792.41,2020,Department of Human Services,MINN INDIAN WOMENS RESOURCE
1059744,2020,Department of Human Services,MINN JOINT UNDERWRITING ASSOC
1801,2020,Department of Human Services,MINN LAWN CARE INC
32587.65,2020,Department of Human Services,MINN LUNG CENTER LTD
165980.96,2020,Department of Human Services,MINN MULTI CULTURAL HEALTH SERVICES
202,2020,Department of Human Services,MINN OCCUPATIONAL HEALTH
1943144.24,2020,Department of Human Services,MINN ONCOLOGY HEMATOLOGY PA  S
39.37,2020,Department of Human Services,MINN PAIN CENTER PA
95,2020,Department of Human Services,MINN PARALEGAL ASSOC
15109.98,2020,Department of Human Services,MINN PATHOLOGISTS CHARTERED
25111.69,2020,Department of Human Services,MINN POWER DULUTH
30,2020,Department of Human Services,MINN POWER EMPLOYEES CREDIT
175,2020,Department of Human Services,MINN PUBLIC TRANSIT ASSOC
1084,2020,Department of Human Services,MINN REGISTRY OF INTERPRETERS
6405239.36,2020,Department of Human Services,MINN RIVER AREA AGENCY ON
2400,2020,Department of Human Services,MINN STATE FAIR
200,2020,Department of Human Services,MINN STATE RETIREMENT SYSTEM
1020,2020,Department of Human Services,MINN SUPERVISORS CONF ASSOC
325.17,2020,Department of Human Services,MINN UNIV OF CHASKA          L
24800,2020,Department of Human Services,MINN UNIV OF CLOQUET         E
43557.8,2020,Department of Human Services,MINN UNIV OF MPLS            B
310164.27,2020,Department of Human Services,MINN UNIV OF MPLS            D
37819.7,2020,Department of Human Services,MINN UNIV OF MPLS            H
16440.02,2020,Department of Human Services,MINN UNIV OF MPLS            O
50580.04,2020,Department of Human Services,MINN UNIV OF MPLS            S
200,2020,Department of Human Services,MINN UNIV OF MPLS            U
17707.3,2020,Department of Human Services,MINN UNIV OF MPLS         MMIS
226.76,2020,Department of Human Services,MINN UNIV OF MPLS D
1625,2020,Department of Human Services,MINN UNIV OF MPLS U
60,2020,Department of Human Services,MINNCO CREDIT UNION
440171.84,2020,Department of Human Services,MINNEAPOLIS AMER INDIAN CENTER
640.69,2020,Department of Human Services,MINNEAPOLIS CARDIOLOGY ASSOC
283774.58,2020,Department of Human Services,MINNEAPOLIS CITY COMMUNITY HEALTH BOARD
2864.1,2020,Department of Human Services,MINNEAPOLIS CITY OF          L
27129.63,2020,Department of Human Services,MINNEAPOLIS CITY OF T
377.91,2020,Department of Human Services,MINNEAPOLIS CITY RECEIVABLES
719.86,2020,Department of Human Services,MINNEAPOLIS CITY UTILITY BILLING
311940.87,2020,Department of Human Services,MINNEAPOLIS CLINIC OF NEUROLOGY
6121.32,2020,Department of Human Services,MINNEAPOLIS CLINICAL ASSOC IN
536713.79,2020,Department of Human Services,MINNEAPOLIS DIALYSIS CENTER
2805.21,2020,Department of Human Services,MINNEAPOLIS HEALTH & WELLNESS NE LLC
5600,2020,Department of Human Services,MINNEAPOLIS HEALTH DEPT
245333.65,2020,Department of Human Services,MINNEAPOLIS HEART INST MPLS
6785.33,2020,Department of Human Services,MINNEAPOLIS HEART INST WACONIA
705096.94,2020,Department of Human Services,MINNEAPOLIS HOME CARE LLC
1325604.02,2020,Department of Human Services,MINNEAPOLIS HOME HEALTH CARE INC
568.61,2020,Department of Human Services,MINNEAPOLIS MARRIOTT CITY CENTER
9045.67,2020,Department of Human Services,MINNEAPOLIS NEUROSCIENCE INST
12463.16,2020,Department of Human Services,MINNEAPOLIS ORTHOPAEDICS LTD
281843.38,2020,Department of Human Services,MINNEAPOLIS RADIATION ONCOLOGY
260186.85,2020,Department of Human Services,MINNEAPOLIS RADIOLOGY ASSOC LTD
177379.98,2020,Department of Human Services,MINNEAPOLIS UPTOWN DIALYSIS
111345.56,2020,Department of Human Services,MINNEHAHA ADULT DAY SERVICES LLC
94438,2020,Department of Human Services,MINNESOTA ADVANCED PRACTICE SOLUTIONS
394947.44,2020,Department of Human Services,MINNESOTA ALLIANCE ON PROBLEM GAMBLING
1500,2020,Department of Human Services,MINNESOTA APSE
275,2020,Department of Human Services,MINNESOTA ASSOC OF COMMUNITY HEALTH
945,2020,Department of Human Services,MINNESOTA ASSOC OF GOVT COMM
37605.58,2020,Department of Human Services,MINNESOTA AVE N PHARMACY SERVICES LTD
150,2020,Department of Human Services,MINNESOTA BLDG TRADES
3000,2020,Department of Human Services,MINNESOTA BROADCASTERS ASSOC
60445.27,2020,Department of Human Services,MINNESOTA CARE COUNSELING SERVICES INC
77.5,2020,Department of Human Services,MINNESOTA CATHOLIC CREDIT UNION
20621.38,2020,Department of Human Services,MINNESOTA CHILDRENS ALLIANCE
1081693,2020,Department of Human Services,MINNESOTA CHIPPEWA TRIBE CASS LAKE
134.86,2020,Department of Human Services,MINNESOTA COLON & RECTAL
150541,2020,Department of Human Services,MINNESOTA COMM ACTION
6594,2020,Department of Human Services,MINNESOTA CONTINUING LEGAL EDUCATION
322116.92,2020,Department of Human Services,MINNESOTA COUNCIL OF CHURCHES
5568.04,2020,Department of Human Services,MINNESOTA DERMATOLOGY PA
23558.42,2020,Department of Human Services,MINNESOTA DIAGNOSTIC IMAGING
59044.88,2020,Department of Human Services,MINNESOTA ELEVATOR INC
27828.28,2020,Department of Human Services,MINNESOTA ENDOSCOPY CENTER LLC
290438.23,2020,Department of Human Services,MINNESOTA ENERGY RESOURCES
1492.4,2020,Department of Human Services,MINNESOTA EYE INSTITUTE INC
39014.45,2020,Department of Human Services,MINNESOTA EYE LASER & SURGERY
6250,2020,Department of Human Services,MINNESOTA FATHERS & FAMILIES NETWORK
400,2020,Department of Human Services,MINNESOTA GERONTOLOGICAL SOCIETY
1141.9,2020,Department of Human Services,MINNESOTA GIRLS ACADEMY
83413.36,2020,Department of Human Services,MINNESOTA GREENLEAF
500,2020,Department of Human Services,MINNESOTA HEARING HEALTHCARE PROVIDERS
213803.44,2020,Department of Human Services,MINNESOTA HEART CLINIC
1411830.23,2020,Department of Human Services,MINNESOTA HOME CARE
159181.25,2020,Department of Human Services,MINNESOTA HOME CARE PROVIDER INC
253723.69,2020,Department of Human Services,MINNESOTA HOME HEALTH CARE
92500.15,2020,Department of Human Services,MINNESOTA HOME HEALTH CARE LLC
816348.6,2020,Department of Human Services,MINNESOTA HOME HEALTH CARE ONE INC
33152.8,2020,Department of Human Services,MINNESOTA HOME QUALITY CARE LLC
475512.18,2020,Department of Human Services,MINNESOTA HOMECARE PROFESSIONALS
10315.23,2020,Department of Human Services,MINNESOTA HOSPICE LLC
197986.96,2020,Department of Human Services,MINNESOTA HOSPITAL ASSOC
28272.79,2020,Department of Human Services,MINNESOTA HUMANITIES CENTER
6196,2020,Department of Human Services,MINNESOTA INTL MIDDLE SCHOOL
1184.26,2020,Department of Human Services,MINNESOTA LABORERS HEALTH &
4977.45,2020,Department of Human Services,MINNESOTA LEADERSHIP COUNCIL ON AGING
8202781.29,2020,Department of Human Services,MINNESOTA MANAGEMENT & BUDGET
5359427.06,2020,Department of Human Services,MINNESOTA MASONIC HOME       B
27805.57,2020,Department of Human Services,MINNESOTA MEDICAL & REHAB SERVICES LLC
1500,2020,Department of Human Services,MINNESOTA MEDICAL ASSOC
750,2020,Department of Human Services,MINNESOTA MEDICAL GROUP MGMT ASSOC
597776.52,2020,Department of Human Services,MINNESOTA MENTAL HEALTH CLINIC
114270.53,2020,Department of Human Services,MINNESOTA MENTAL HEALTH COMMUNITY FNDN
15,2020,Department of Human Services,MINNESOTA NATL BANK
72949.05,2020,Department of Human Services,MINNESOTA NATL HEALTH KARE CORP
230120.32,2020,Department of Human Services,MINNESOTA NEONATAL PHYSICIANS
79512.71,2020,Department of Human Services,MINNESOTA NEUROSURGICAL TRAUMA
10790.55,2020,Department of Human Services,MINNESOTA NEUROVASCULAR &
595,2020,Department of Human Services,MINNESOTA NORTHLAND ASSOC FOR BEHAVIOR
3573852.17,2020,Department of Human Services,MINNESOTA ODD FELLOWS HOME
150000,2020,Department of Human Services,MINNESOTA ONE STOP FOR COMMUNITIES
5392.87,2020,Department of Human Services,MINNESOTA ONLINE COUNSELING LLC
907.8,2020,Department of Human Services,MINNESOTA PAVING & MATERIALS
42170.66,2020,Department of Human Services,MINNESOTA PERINATAL PHYSICIANS
10879.58,2020,Department of Human Services,MINNESOTA PERINATAL PHYSICIANS MERCY
35920.06,2020,Department of Human Services,MINNESOTA PERINATAL ST PAUL
14843064.8,2020,Department of Human Services,MINNESOTA PRAIRIE COUNTY ALLIANCE
8606208.05,2020,Department of Human Services,MINNESOTA PROFESSIONAL HEALTH
4260466.15,2020,Department of Human Services,MINNESOTA QUALITY CARE INC
257402,2020,Department of Human Services,MINNESOTA RECOVERY CONNECTION
315.43,2020,Department of Human Services,MINNESOTA REGENERATIVE INSTITUTE
16729.5,2020,Department of Human Services,MINNESOTA REMODELING SOLUTIONS
21989,2020,Department of Human Services,MINNESOTA RUSCO
490,2020,Department of Human Services,MINNESOTA SEARCH MARKETING ASSOC
475059.6,2020,Department of Human Services,MINNESOTA SENIOR CARE INC
106775.6,2020,Department of Human Services,MINNESOTA SENIOR CENTER INC
7788.03,2020,Department of Human Services,MINNESOTA SENIOR LIVING LLC
1150,2020,Department of Human Services,MINNESOTA SNOWBLOWING
20313,2020,Department of Human Services,MINNESOTA SOCIAL SERVICE ASSOC
357,2020,Department of Human Services,MINNESOTA SOCIETY OF CERTIFIED PUBLIC
525,2020,Department of Human Services,MINNESOTA STATE ACADEMIES
3323.05,2020,Department of Human Services,MINNESOTA STATE BAR ASSOC
1050,2020,Department of Human Services,MINNESOTA STATE CHIEF ENGINEERS GUILD
12456385.32,2020,Department of Human Services,MINNESOTA TEEN CHALLENGE INC
629.89,2020,Department of Human Services,MINNESOTA TURF CARE
94279.32,2020,Department of Human Services,MINNESOTA UROLOGY PA
674306.48,2020,Department of Human Services,MINNESOTA VALLEY ACTION
2164.92,2020,Department of Human Services,MINNESOTA VALLEY COOP LIGHT &
8758.36,2020,Department of Human Services,MINNESOTA VALLEY EDUC DIST
2020.45,2020,Department of Human Services,MINNESOTA VALLEY ELEC COOP
603.2,2020,Department of Human Services,MINNESOTA VALLEY ELECTRIC COOP
165,2020,Department of Human Services,MINNESOTA VALLEY FEDERAL
192582.7,2020,Department of Human Services,MINNESOTA VALLEY HEALTH CENTER
62718.27,2020,Department of Human Services,MINNESOTA VALLEY MANAGEMENT LLC
1805534.91,2020,Department of Human Services,MINNESOTA VALLEY MEMORIAL
48619.1,2020,Department of Human Services,MINNESOTA VALLEY SURGERY CTR
167445.12,2020,Department of Human Services,MINNESOTA VASCULAR SURGERY CENTER
850889.96,2020,Department of Human Services,MINNESOTA WELLNESS CTR LLC
584580,2020,Department of Human Services,MINNESOTAWEST HOME HEALTHCARE INC
538939.96,2020,Department of Human Services,MINNETONKA ASSISTED LIVING LLC
280541.09,2020,Department of Human Services,MINNETONKA CARE RESIDENCE
49072.39,2020,Department of Human Services,MINNETONKA DIALYSIS UNIT
34465.6,2020,Department of Human Services,MINNETONKA PEDIATRIC THERAPY
1633700.86,2020,Department of Human Services,MINNEWASKA LUTHERAN HOME
105,2020,Department of Human Services,MINNWEST BANK
368973.61,2020,Department of Human Services,MINNWEST TECHNOLOGY
13399.23,2020,Department of Human Services,MINSER CHIROPRACTIC CLINIC PA INC
522.33,2020,Department of Human Services,MINTAHOE HOSPITALITY GROUP
28164.06,2020,Department of Human Services,MINUTECLINIC DIAGNOSTIC OF MINN P
40215.66,2020,Department of Human Services,MINUTECLINIC DIAGNOSTIC PA
1557.5,2020,Department of Human Services,MINUTES HEALTH SERVICES INC
452742.82,2020,Department of Human Services,MIRACLE HOME HEALTH CARE INC
16690.4,2020,Department of Human Services,MIRE HOME CARE
23.75,2020,Department of Human Services,MISHEK CHARLIE J
4528361.52,2020,Department of Human Services,MISSION NURSING HOME INC
430163.22,2020,Department of Human Services,MISSIONS HOME HEALTH CARE
136826.25,2020,Department of Human Services,MISSISSIPPI HOME HEALTH CARE LLC
405,2020,Department of Human Services,MISSISSIPPI VALLEY MONTESSORI
525,2020,Department of Human Services,MISSOURI UNIV OF COLUMBIA    A
625,2020,Department of Human Services,MISSOURI UNIV OF COLUMBIA C
155,2020,Department of Human Services,MITCHELL HAMLINE SCHOOL OF LAW
12.5,2020,Department of Human Services,MITCHELL HENRY
1205.55,2020,Department of Human Services,MITTENESS CHIROPRACTIC CLINIC
1251.7,2020,Department of Human Services,MKL ASSOC INC
92206.45,2020,Department of Human Services,MKO HOME HEALTH CARE INC
239227.71,2020,Department of Human Services,ML CONSULTING LLC
3672459,2020,Department of Human Services,MMB NON OPERATING
534.39,2020,Department of Human Services,MMC HOME HEALTHCARE
632355687.93,2020,Department of Human Services,MMIS PAYMENTS
212345,2020,Department of Human Services,MMLA
1503354.1,2020,Department of Human Services,MN ADOPT
